X_PS,Y_PS,Surface,Bouguer_HP,Magnetics_merged,Magnetics_10km_LP30,Lon,Lat
48932.0429012219,1712621.5019696,2732.78686523438,10.5142409176566,298.747314453124,185.884536743164,1.63657704161672,-74.3257238130223
58718.4514814662,1712621.5019696,2780.05737304688,8.92247608661212,118.19416809082,128.755035400391,1.96365753405196,-74.3229449809032
68504.8600617106,1712621.5019696,2794.2197265625,12.9609524947948,49.7853355407715,35.8563117980957,2.29061004263853,-74.3196615721457
78291.2686419549,1712621.5019696,2830.591796875,20.3341617551467,20.5403067270917,4.39173746109009,2.61741336326443,-74.3158739189689
88077.6772221994,1712621.5019696,2860.40795898438,22.2589393005135,4.39110827445987,22.2018623352051,2.94404634998762,-74.3115824042702
97864.0858024438,1712621.5019696,2883.75048828125,17.1814693631446,1.41183030605316,6.93338918685913,3.27048792318357,-74.3067874614408
107650.494382688,1712621.5019696,2898.11596679688,10.2225723392577,2.58513923486067,-28.0883769989014,3.59671707762847,-74.3014895741577
117436.902962932,1712621.5019696,2928.630859375,5.21752637004956,-9.89473597208661,-2.95661163330078,3.92271289051047,-74.2956892761512
127223.311543177,1712621.5019696,2948.74047851563,3.13627056844314,38.7994842529297,44.8732528686523,4.2484545293613,-74.2893871509496
137009.720123421,1712621.5019696,2961.01953125,-0.768241553068568,57.03172938029,32.1593627929688,4.57392125990086,-74.2825838316008
146796.128703666,1712621.5019696,2980.06811523438,-2.53399224731864,2.26946926116952,-1.2744402885437,4.89909245378777,-74.2752800003706
156582.53728391,1712621.5019696,3012.52099609375,-3.21603853949953,-16.1820487976074,-2.99151492118835,5.22394759626843,-74.2674763884187
166368.945864154,1712621.5019696,3045.4853515625,2.20560638996401,-8.16457303365072,-4.32335567474365,5.54846629371807,-74.2591737754525
176155.354444399,1712621.5019696,3072.1552734375,11.0949014797205,-23.4871406555176,-8.79615783691406,5.8726282810668,-74.2503729893592
185941.763024643,1712621.5019696,3085.181640625,17.9760117988349,21.4246311187744,4.46251058578491,6.19641342910433,-74.2410749058164
195728.171604888,1712621.5019696,3108,12.9327382478415,8.70303153991702,10.6074714660645,6.51980175165699,-74.2312804478818
205514.580185132,1712621.5019696,3127.73852539063,12.8972700153351,12.9291203816732,5.76781797409058,6.84277341263094,-74.2209905855627
215300.988765376,1712621.5019696,3153.7890625,15.3991283039376,8.29464244842529,9.14353370666504,7.16530873291592,-74.2102063353648
225087.397345621,1712621.5019696,3167.89868164063,17.5940881668584,-0.536527474720933,2.90928745269775,7.48738819714364,-74.1989287598219
234873.805925865,1712621.5019696,3195.25219726563,19.5505320810237,-19.2565682729086,-13.0956678390503,7.80899246029573,-74.1871589670067
244660.21450611,1712621.5019696,3188.83276367188,20.4247314416025,17.0616397857666,-15.6764240264893,8.13010235415598,-74.1748981100226
254446.623086354,1712621.5019696,3218.27172851563,17.2123275175781,30.5585543314621,-15.5435943603516,8.45069889360205,-74.1621473864779
264233.031666599,1712621.5019696,3234.93286132813,18.3461933753404,-58.0553029378256,-7.92628145217896,8.77076328273216,-74.1489080379422
274019.440246843,1712621.50196961,3247.98803710938,28.3199253198561,61.3181381225586,25.6096858978271,9.09027692082232,-74.1351813493865
283805.848827087,1712621.5019696,3266.06372070313,27.4696784410547,59.9615809122723,45.3057289123535,9.40922140811018,-74.1209686486062
293592.257407332,1712621.50196961,3278.56298828125,27.9999625987271,8.19870678583797,24.0906009674072,9.7275785514016,-74.1062713056288
303378.665987576,1712621.50196961,3288.37866210938,35.4963996218293,-20.1963119506836,-3.26348257064819,10.0453303694967,-74.091090732107
313165.074567821,1712621.50196961,3299.1650390625,41.4423718902134,-5.0644084612528,-18.2028713226318,10.3624590984319,-74.075428380696
322951.483148065,1712621.50196961,3306.73852539063,43.5204364383273,4.36223697662338,-1.345987200737,10.6789471965351,-74.0592857444183
332737.89172831,1712621.50196961,3313.65771484375,42.0373858760413,79.5404434204102,70.4171600341797,10.9947773492921,-74.0426643560144
342524.300308554,1712621.50196961,3316.4755859375,38.2093521199748,110.992780049642,120.279273986816,11.3099324740202,-74.0255657872808
352310.708888799,1712621.50196961,3319.37841796875,38.9163199183083,83.9824549357099,71.3192672729492,11.6243957243489,-74.0079916483969
