X_PS,Y_PS,BED_filt,moho_calc_250,Lon,Lat
-667433.065172666,1564846.73240791,-503.008972167969,-25514.07856,-23.0990511524416,-74.434949274942
-657646.656592421,1564846.73240791,-479.667053222656,-25707.03872,-22.7951974141561,-74.4694490022078
-647860.248012176,1564846.73240791,-470.726257324219,-25913.61472,-22.4899831918865,-74.5035178135121
-638073.839431932,1564846.73240791,-455.098693847656,-26128.48288,-22.1834167659153,-74.5371527015344
-628287.430851687,1564846.73240791,-419.091003417969,-26348.4712,-21.8755067997319,-74.5703506715175
-618501.022271444,1564846.73240791,-367.789123535156,-26569.78336,-21.5662623433212,-74.6031087422539
-608714.613691198,1564846.73240791,-320.856109619141,-26790.85568,-21.2556928362638,-74.6354239470846
-598928.205110953,1564846.7324079,-296.210845947266,-27009.31968,-20.9438081106385,-74.6672933349105
-589141.796530708,1564846.7324079,-295.864654541016,-27224.968,-20.6306183937191,-74.6987139712156
-579355.387950463,1564846.7324079,-306.137725830078,-27438.19232,-20.3161343104572,-74.7296829391015
-569568.979370219,1564846.7324079,-311.395294189453,-27649.76832,-20.0003668857439,-74.7601973403326
-559782.570789975,1564846.7324079,-308.269805908203,-27861.34432,-19.683327546441,-74.7902542963915
-549996.16220973,1564846.7324079,-307.227813720703,-28074.06464,-19.3650281231756,-74.8198509495431
-540209.753629485,1564846.7324079,-320.351226806641,-28291.13664,-19.0454808518885,-74.8489844639089
-530423.345049242,1564846.7324079,-347.107330322266,-28514.59648,-18.7246983751305,-74.8776520265478
-520636.936468996,1564846.7324079,-371.648590087891,-28745.84048,-18.4026937430982,-74.9058508485452
-510850.527888752,1564846.7324079,-374.242095947266,-28986.79232,-18.0794804144025,-74.9335781661084
-501064.119308508,1564846.7324079,-346.277374267578,-29239.27616,-17.7550722565622,-74.9608312416676
-491277.710728264,1564846.7324079,-295.517486572266,-29503.90416,-17.4294835462171,-74.9876073649821
-481491.302148019,1564846.7324079,-238.315093994141,-29780.73568,-17.1027289690524,-75.0139038542505
-471704.893567774,1564846.73240789,-188.184112548828,-30069.67968,-16.7748236194291,-75.0397180572242
-461918.484987531,1564846.7324079,-152.411773681641,-30368.8672,-16.4457829997151,-75.0650473523233
-452132.076407287,1564846.7324079,-137.739166259766,-30675.98288,-16.1156230193087,-75.0898891497536
-442345.667827041,1564846.7324079,-153.790420532227,-30989.13472,-15.7843599933526,-75.1142408926249
-432559.259246797,1564846.7324079,-203.233413696289,-31305.6464,-15.4520106411297,-75.1381000580679
-422772.850666553,1564846.73240789,-262.942413330078,-31620.68992,-15.1185920841395,-75.1614641583504
-412986.442086308,1564846.73240789,-276.499664306641,-31931.52592,-14.7841218438476,-75.1843307419908
-403200.033506064,1564846.73240789,-176.646743774414,-32234.8976,-14.448617839107,-75.2066973948681
-393413.62492582,1564846.73240789,67.2805023193359,-32526.41328,-14.1120983832458,-75.2285617413275
-383627.216345575,1564846.73240789,409.48583984375,-32802.57728,-13.7745821808191,-75.2499214452803
-373840.807765331,1564846.73240789,733.080078125,-33060.91696,-13.436088324023,-75.2707742112979
-364054.399185087,1564846.73240789,910.042358398438,-33298.90496,-13.0966362887669,-75.2911177856969
-354267.990604843,1564846.73240789,881.564697265625,-33514.6408,-12.7562459304044,-75.3109499576167
-344481.582024598,1564846.73240789,701.246459960938,-33707.2008,-12.4149374791202,-75.3302685600863
-334695.173444354,1564846.73240789,504.061767578125,-33876.01296,-12.0727315349731,-75.3490714710808
-324908.764864109,1564846.73240789,417.223266601563,-34021.7488,-11.729649062595,-75.3673566145653
-315122.356283865,1564846.73240789,474.875,-34145.20096,-11.3857113855453,-75.3851219615261
-305335.947703621,1564846.73240789,599.153930664063,-34248.08112,-11.0409401803237,-75.4023655309871
-295549.539123376,1564846.73240789,662.135986328125,-34332.77712,-10.695357470041,-75.4190853910113
-285763.130543133,1564846.73240789,582.498413085938,-34402.2296,-10.3489856177508,-75.4352796596852
-275976.721962888,1564846.73240789,384.907836914063,-34458.5696,-10.0018473194447,-75.4509465060859
-266190.313382644,1564846.73240789,179.614868164063,-34504.37392,-9.65396559671531,-75.4660841512298
-256403.9048024,1564846.73240789,80.9534912109375,-34543.39424,-9.30536378908831,-75.4806908690004
-246617.496222155,1564846.73240789,127.958374023438,-34577.76624,-8.95606554603115,-75.4947649870563
-236831.08764191,1564846.73240789,264.3486328125,-34609.89472,-8.60609481864104,-75.5083048877165
-227044.679061667,1564846.73240789,386.271484375,-34642.0272,-8.2554758510191,-75.5213090088229
-217258.270481423,1564846.73240789,415.481567382813,-34675.65936,-7.90423317133645,-75.5337758445788
-207471.861901178,1564846.73240789,342.525634765625,-34711.90384,-7.55239158259905,-75.5457039463617
-197685.453320934,1564846.73240789,215.136123657227,-34751.94016,-7.19997615311873,-75.5570919235109
-187899.04474069,1564846.73240789,92.0205154418945,-34794.55248,-6.8470122066983,-75.5679384440873
-178112.636160444,1564846.73240789,3.94410371780396,-34839.99296,-6.49352531253926,-75.5782422356051
-168326.227580201,1564846.73240789,-51.4214973449707,-34888.4096,-6.13954127488103,-75.5880020857353
-158539.818999957,1564846.73240789,-88.1963958740234,-34938.54176,-5.78508612238148,-75.5972168429785
-148753.410419712,1564846.73240789,-112.238693237305,-34989.2584,-5.4301860972486,-75.6058854173072
-138967.001839468,1564846.73240789,-121.392318725586,-35039.69056,-5.07486764413417,-75.6140067807769
-129180.593259224,1564846.73240789,-119.871139526367,-35088.77504,-4.71915739880026,-75.6215799681045
-119394.18467898,1564846.73240789,-125.170997619629,-35136.29136,-4.36308217657028,-75.6286040772136
-109607.776098736,1564846.73240789,-154.824935913086,-35182.06368,-4.00666896057657,-75.6350782697461
-99821.3675184912,1564846.73240789,-203.48258972168,-35225.732,-3.64994488981682,-75.6410017715393
-90034.9589382473,1564846.73240789,-234.352020263672,-35268.36416,-3.29293724703233,-75.646373873068
-80248.5503580023,1564846.73240789,-198.743011474609,-35310.78432,-2.93567344642117,-75.6511939298504
-70462.1417777582,1564846.73240789,-72.1871719360352,-35353.76816,-2.57818102119991,-75.6554613628186
-60675.7331975142,1564846.73240789,121.253936767578,-35399.72048,-2.22048761102764,-75.6591756586512
-50889.3246172701,1564846.73240789,317.408721923828,-35450.84016,-1.86262094930668,-75.6623363700698
-41102.9160370264,1564846.73240789,448.382843017578,-35508.70384,-1.50460885037421,-75.6649431160973
-31316.5074567816,1564846.73240789,480.475250244141,-35575.20368,-1.14647919659963,-75.6669955822785
-21530.0988765372,1564846.73240789,427.536163330078,-35653.62336,-0.788259925402452,-75.668493520862
-11743.6902962932,1564846.73240789,334.292510986328,-35745.28272,-0.429979016205879,-75.6694367509442
-1957.28171604891,1564846.73240789,246.354156494141,-35850.86656,-0.0716644773411152,-75.6698251585742
7829.12686419537,1564846.73240789,189.392974853516,-35972.3616,0.286655667082135,-75.6696586968203
17615.5354444396,1564846.73240789,167.462310791016,-36109.56512,0.644953390323698,-75.6689373857969
27401.9440246838,1564846.73240789,173.428573608398,-36262.83248,1.00320067616404,-75.6676613126529
37188.3526049281,1564846.73240789,198.207077026367,-36430.30784,1.36136953204305,-75.6658306315214
46974.7611851723,1564846.73240789,232.646224975586,-36610.3112,1.71943200217106,-75.6634455634295
56761.1697654165,1564846.73240789,266.288482666016,-36800.56256,2.07736018059683,-75.6605063961707
66547.5783456607,1564846.73240789,289.547637939453,-36997.02192,2.4351262242172,-75.6570134841378
76333.986925905,1564846.73240789,299.157012939453,-37196.98144,2.79270236571328,-75.6529672481175
86120.3955061492,1564846.73240789,300.270935058594,-37395.97696,3.15006092639834,-75.6483681750473
95906.8040863934,1564846.73240789,300.800109863281,-37589.32848,3.50717432896247,-75.6432168177346
105693.212666638,1564846.73240789,302.545349121094,-37773.08464,3.86401511009957,-75.6375137945379
115479.621246882,1564846.73240789,299.051696777344,-37942.98016,4.22055593300242,-75.6312597890118
125266.029827126,1564846.73240789,284.402893066406,-38094.66816,4.57676959971175,-75.624455549515
135052.43840737,1564846.73240789,264.906555175781,-38225.32832,4.93262906330556,-75.6171018887828
144838.846987615,1564846.73240789,259.741638183594,-38332.45648,5.28810743991561,-75.6091996834636
154625.255567859,1564846.73240789,285.36328125,-38414.6648,5.64317802055774,-75.6007498736216
164411.664148103,1564846.73240789,335.433532714844,-38470.76912,5.99781428276371,-75.5917534622043
174198.072728347,1564846.73240789,376.750244140625,-38501.76944,6.35198990200229,-75.5822115144773
183984.481308592,1564846.73240789,371.031311035156,-38509.10224,6.70567876287777,-75.5721251574267
193770.889888836,1564846.73240789,309.155334472656,-38495.47072,7.05885497009485,-75.5614955791289
203557.29846908,1564846.73240789,229.040466308594,-38464.4832,7.41149285917887,-75.5503240280894
213343.707049325,1564846.73240789,197.039733886719,-38420.39184,7.76356700694124,-75.5386118125524
223130.115629569,1564846.73240789,261.437866210938,-38368.37248,8.11505224168019,-75.5263602997795
232916.524209813,1564846.73240789,412.186767578125,-38314.17296,8.46592365310776,-75.5135709153015
242702.932790057,1564846.73240789,580.340759277344,-38263.57744,8.81615660199405,-75.5002451421416
252489.341370302,1564846.73240789,681.572448730469,-38222.62592,9.16572672952084,-75.4863845200124
262275.749950545,1564846.73240789,673.010070800781,-38195.77408,9.51460996633684,-75.4719906444881
272062.15853079,1564846.73240789,580.486755371094,-38188.49456,9.86278254130761,-75.4570651661509
281848.567111034,1564846.73240789,475.281433105469,-38205.1704,10.2102209899536,-75.4416097897148
291634.975691279,1564846.73240789,418.663269042969,-38248.38688,10.5569021625708,-75.425626273127
301421.384271523,1564846.73240789,417.543395996094,-38320.98656,10.902803232028,-75.4091164266474
311207.792851767,1564846.73240789,425.127716064453,-38422.9424,11.247901701237,-75.3920821119081
320994.201432012,1564846.73240789,384.453887939453,-38553.47024,11.5921754102911,-75.374525240954
330780.610012256,1564846.73240789,279.163360595703,-38710.89008,11.9356025432674,-75.3564477752648
340567.018592501,1564846.73240789,151.241226196289,-38892.66976,12.2781616346929,-75.3378517247604
350353.427172745,1564846.73240789,72.3935775756836,-39093.40912,12.6198315756678,-75.31873914679
360139.835752989,1564846.73240789,91.9256820678711,-39308.44512,12.9605916196489,-75.2991121451072
369926.244333233,1564846.73240789,201.03173828125,-39532.19248,13.3004213878875,-75.2789728688307
379712.652913477,1564846.73240789,339.389678955078,-39757.73216,13.639300874525,-75.2583235113926
389499.061493723,1564846.7324079,437.509552001953,-39978.45584,13.9772104513425,-75.2371663094759
399285.470073966,1564846.73240789,462.954071044922,-40187.68352,14.3141308721684,-75.2155035419411
409071.878654211,1564846.7324079,438.264373779297,-40379.34736,14.6500432769417,-75.1933375287435
418858.287234455,1564846.7324079,420.879119873047,-40548.01104,14.9849291954349,-75.1706706298432
428644.6958147,1564846.7324079,462.064117431641,-40689.36304,15.3187705506367,-75.1475052441071
438431.104394944,1564846.7324079,573.782531738281,-40799.39504,15.6515496617984,-75.1238438082055
448217.512975188,1564846.7324079,723.531188964844,-40876.53488,15.983249247146,-75.099688795504
458003.921555433,1564846.7324079,856.646118164063,-40919.39104,16.3138524262606,-75.0750427149506
467790.330135677,1564846.7324079,928.752807617188,-40929.28736,16.6433427221332,-75.0499081099613
477576.738715922,1564846.7324079,927.844360351563,-40907.78752,16.9717040628958,-75.0242875573028
487363.147296166,1564846.7324079,875.141235351563,-40858.10352,17.2989207832339,-74.9981836659749
497149.55587641,1564846.7324079,807.927551269531,-40784.456,17.6249776254864,-74.9715990760926
506935.964456655,1564846.7324079,756.9931640625,-40693.09248,17.9498597404368,-74.9445364577701
516722.373036899,1564846.7324079,731.94140625,-40589.50864,18.2735526878016,-74.9169985100057
526508.781617144,1564846.7324079,721.051208496094,-40479.52496,18.5960424364234,-74.8889879595707
536295.190197389,1564846.7324079,703.423034667969,-40370.96944,18.9173153641716,-74.8605075599008
546081.598777633,1564846.7324079,664.7470703125,-40269.1936,19.237358257561,-74.8315600899939
555868.007357877,1564846.7324079,607.107482910156,-40179.69792,19.5561583110919,-74.8021483533114
565654.415938122,1564846.7324079,547.708557128906,-40108.55392,19.8737031263205,-74.772275176687
575440.824518367,1564846.7324079,508.418975830078,-40058.87424,20.1899807106664,-74.7419434092426
585227.233098611,1564846.7324079,503.338226318359,-40033.90624,20.5049794759631,-74.7111559213108
595013.641678854,1564846.7324079,532.001525878906,-40034.44256,20.8186882367621,-74.6799156033672
604800.0502591,1564846.7324079,581.389221191406,-40060.86624,21.1310962083946,-74.6482253649709
614586.458839344,1564846.7324079,633.974731445313,-40111.1904,21.4421930048013,-74.6160881337159
624372.867419589,1564846.73240791,675.913696289063,-40182.83824,21.7519686361375,-74.5835068541912
634159.275999833,1564846.73240791,700.994201660156,-40271.09808,22.06041350616,-74.5504844869541
643945.684580078,1564846.7324079,710.149719238281,-40370.58208,22.3675184094068,-74.5170240075132
653732.093160323,1564846.73240791,709.261657714844,-40475.0296,22.6732745281747,-74.4831284053249
663518.501740568,1564846.73240791,707.40771484375,-40577.92176,22.9776734293049,-74.4488006828018
673304.910320812,1564846.73240791,715.052307128906,-40671.99328,23.280707060784,-74.4140438543347
683091.318901057,1564846.73240791,740.430297851563,-40749.89728,23.582367748169,-74.3788609453278
692877.727481301,1564846.73240791,784.408508300781,-40805.62912,23.8826481908437,-74.3432549912484
702664.136061546,1564846.73240791,837.475219726563,-40832.7208,24.1815414581161,-74.3072290366908
712450.54464179,1564846.73240791,883.125061035156,-40825.88864,24.4790409851631,-74.2707861344547
722236.953222036,1564846.73240791,907.7763671875,-40781.24064,24.7751405688319,-74.2339293446392
732023.36180228,1564846.73240791,911.226013183594,-40696.34048,25.0698343633059,-74.1966617337524
741809.770382526,1564846.73240792,909.151245117188,-40570.65232,25.3631168756423,-74.1589863738359
751596.178962769,1564846.73240791,923.736083984375,-40404.10832,25.6549829611905,-74.1209063416064
761382.587543014,1564846.73240792,967.519714355469,-40197.59216,25.9454278188974,-74.0824247176126
771168.996123259,1564846.73240792,1031.86999511719,-40034.50016,26.2344469865092,-74.0435445854089
-687005.882333156,1574633.14098816,-619.13330078125,-25110.73456,-23.5714428177608,-74.2836293261435
-677219.473752909,1574633.14098815,-547.55322265625,-25261.80256,-23.2716115590316,-74.3187903269875
-667433.065172666,1574633.14098815,-488.870971679688,-25445.11056,-22.9704245911887,-74.3535279331533
-657646.656592421,1574633.14098815,-447.081909179688,-25646.75072,-22.6678894564139,-74.387839156346
-647860.248012177,1574633.14098815,-416.281372070313,-25861.32672,-22.3640140652459,-74.4217210191091
-638073.839431931,1574633.14098815,-384.919311523438,-26083.7392,-22.0588067000416,-74.4551705557661
-628287.430851687,1574633.14098815,-346.828857421875,-26309.86704,-21.7522760182687,-74.4881848133745
-618501.022271443,1574633.14098815,-307.81201171875,-26535.93552,-21.4444310556195,-74.5207608526935
-608714.613691199,1574633.14098815,-280.8544921875,-26760.29152,-21.1352812289404,-74.5528957491625
-598928.205110954,1574633.14098815,-274.16357421875,-26980.83184,-20.8248363389666,-74.5845865938932
-589141.796530708,1574633.14098815,-283.42529296875,-27197.696,-20.5131065728568,-74.6158304946717
-579355.387950465,1574633.14098815,-295.825317382813,-27410.416,-20.2001025065185,-74.6466245769714
-569568.97937022,1574633.14098815,-301.957641601563,-27620.28032,-19.8858351067166,-74.6769659849768
-559782.570789974,1574633.14098815,-303.7978515625,-27829.78848,-19.5703157329585,-74.7068518826161
-549996.162209731,1574633.14098815,-310.489379882813,-28039.86032,-19.2535561391469,-74.736279454603
-540209.753629485,1574633.14098814,-325.767333984375,-28253.28848,-18.9355684749944,-74.7652459074867
-530423.345049242,1574633.14098815,-339.762939453125,-28473.21248,-18.6163652871918,-74.7937484707093
-520636.936468999,1574633.14098815,-334.469848632813,-28701.52432,-18.2959595203228,-74.8217843976705
-510850.527888754,1574633.14098815,-298.943237304688,-28939.94032,-17.9743645175196,-74.849350966798
-501064.119308508,1574633.14098814,-239.983993530273,-29190.74416,-17.6515940208511,-74.876445482623
-491277.710728264,1574633.14098814,-177.401229858398,-29454.50784,-17.3276621714384,-74.903065276861
-481491.30214802,1574633.14098815,-127.722274780273,-29731.51984,-17.0025835092909,-74.9292077094956
-471704.893567775,1574633.14098814,-92.3078384399414,-30022.45536,-16.6763729728572,-74.9548701698659
-461918.484987531,1574633.14098814,-62.3489761352539,-30324.8912,-16.3490458982849,-74.9800500777549
-452132.076407286,1574633.14098814,-35.9343032836914,-30637.64688,-16.0206180183845,-75.0047448844799
-442345.667827043,1574633.14098814,-27.6779537200928,-30958.11872,-15.6911054612909,-75.028952073983
-432559.259246798,1574633.14098814,-55.5395240783691,-31283.33824,-15.3605247488203,-75.0526691639205
-422772.850666553,1574633.14098814,-111.763031005859,-31609.41808,-15.0288927945149,-75.075893706751
-412986.442086309,1574633.14098814,-145.627410888672,-31933.17776,-14.6962269013743,-75.0986232908207
-403200.033506064,1574633.14098814,-82.9024353027344,-32250.3336,-14.362544759268,-75.1208555414451
-393413.62492582,1574633.14098814,122.234527587891,-32557.42144,-14.0278644420264,-75.1425881219861
-383627.216345575,1574633.14098814,439.855621337891,-32850.50912,-13.6922044042081,-75.1638187349239
-373840.807765331,1574633.14098814,764.385314941406,-33126.56512,-13.3555834775399,-75.184545122921
-364054.399185088,1574633.14098814,973.056335449219,-33383.40896,-13.0180208670283,-75.2047650698801
-354267.990604842,1574633.14098814,1006.02764892578,-33618.39696,-12.6795361467415,-75.2244764019922
-344481.582024598,1574633.14098814,907.872985839844,-33830.74496,-12.3401492552595,-75.2436769887752
-334695.173444355,1574633.14098814,794.333557128906,-34019.1608,-11.9998804907936,-75.2623647441013
-324908.76486411,1574633.14098814,765.076354980469,-34184.22512,-11.6587505059731,-75.2805376272134
-315122.356283865,1574633.14098814,828.020080566406,-34327.00112,-11.3167803023028,-75.2981936437271
-305335.947703622,1574633.14098814,895.206481933594,-34448.41712,-10.9739912242885,-75.3153308466199
-295549.539123377,1574633.14098814,855.560852050781,-34550.97744,-10.630404953236,-75.3319473372043
-285763.130543132,1574633.14098814,668.611389160156,-34637.24944,-10.2860435007226,-75.3480412660852
-275976.721962887,1574633.14098814,405.131530761719,-34708.66576,-9.9409292017462,-75.3636108340996
-266190.313382644,1574633.14098814,201.578659057617,-34768.68592,-9.59508470755272,-75.3786542932385
-256403.904802399,1574633.14098814,162.855026245117,-34820.13408,-9.2485329781485,-75.3931699475483
-246617.496222156,1574633.14098814,287.999816894531,-34865.51456,-8.90129727449968,-75.4071561540132
-236831.087641911,1574633.14098814,474.148864746094,-34907.39472,-8.55340115042462,-75.4206113234148
-227044.679061666,1574633.14098814,592.213073730469,-34946.63504,-8.20486844418464,-75.4335339211698
-217258.270481423,1574633.14098813,573.848327636719,-34985.09136,-7.85572326977898,-75.4459224681442
-207471.861901179,1574633.14098813,445.579528808594,-35024.37584,-7.50599000795072,-75.4577755414426
-197685.453320934,1574633.14098813,292.033630371094,-35064.84,-7.15569329691059,-75.4690917751726
-187899.044740689,1574633.14098814,185.756408691406,-35105.95648,-6.80485802278659,-75.4798698611822
-178112.636160445,1574633.14098813,141.132995605469,-35147.5048,-6.45350930980743,-75.4901085497706
-168326.227580201,1574633.14098813,122.280822753906,-35188.92128,-6.10167251022849,-75.4998066503698
-158539.818999956,1574633.14098813,87.3085327148438,-35229.0896,-5.74937319400971,-75.5089630321985
-148753.410419713,1574633.14098813,25.3378314971924,-35267.87392,-5.39663713825496,-75.5175766248847
-138967.001839469,1574633.14098813,-43.040340423584,-35303.41856,-5.04349031642309,-75.5256464190587
-129180.593259224,1574633.14098813,-94.1180953979492,-35335.67872,-4.68995888732143,-75.5331714669142
-119394.18467898,1574633.14098813,-125.722282409668,-35363.9112,-4.33606918389277,-75.5401508827371
-109607.776098736,1574633.14098813,-153.774475097656,-35388.32336,-3.9818477018073,-75.5465838434019
-99821.3675184917,1574633.14098814,-186.535934448242,-35408.77568,-3.62732108787153,-75.5524695888342
-90034.9589382469,1574633.14098813,-204.732833862305,-35426.51184,-3.27251612826646,-75.5578074224395
-80248.5503580033,1574633.14098813,-169.977340698242,-35443.036,-2.91745973662761,-75.5625967114971
-70462.1417777584,1574633.14098813,-56.6533088684082,-35459.56032,-2.56217894198005,-75.5668368875184
-60675.7331975145,1574633.14098813,120.243850708008,-35478.932,-2.20670087654157,-75.5705274465708
-50889.3246172693,1574633.14098813,306.361755371094,-35503.192,-1.85105276340767,-75.5736679495641
-41102.9160370259,1574633.14098813,438.861663818359,-35535.772,-1.49526190413223,-75.5762580225012
-31316.5074567821,1574633.14098813,483.269134521484,-35578.51552,-1.13935566621779,-75.5782973566918
-21530.0988765379,1574633.14098813,449.440765380859,-35634.65152,-0.7833614705299,-75.5797857089294
-11743.6902962933,1574633.14098813,378.259002685547,-35706.37888,-0.427306778649709,-75.5807229016301
-1957.28171604834,1574633.14098813,313.150360107422,-35795.27424,-0.0712190801795697,-75.5811088229349
7829.12686419539,1574633.14098813,278.244598388672,-35902.84192,0.284874119983846,-75.5809434267736
17615.5354444396,1574633.14098813,274.574432373047,-36030.58144,0.640945314394121,-75.5802267328913
27401.9440246838,1574633.14098813,289.674530029297,-36177.77264,0.996967005802632,-75.5789588268372
37188.3526049281,1574633.14098813,308.891815185547,-36343.316,1.35291171989426,-75.5771398599151
46974.7611851723,1574633.14098813,321.742401123047,-36525.31952,1.70875201799659,-75.5747700490973
56761.1697654165,1574633.14098813,324.716766357422,-36721.49472,2.0644605097478,-75.5718496768997
66547.5783456608,1574633.14098813,323.400970458984,-36927.8864,2.4200098657088,-75.5683790912201
76333.986925905,1574633.14098813,331.868621826172,-37141.23776,2.77537282990506,-75.5643587051395
86120.3955061494,1574633.14098814,364.760467529297,-37356.83712,3.13052223228374,-75.559788996686
95906.8040863935,1574633.14098813,423.407440185547,-37569.73312,3.48543100107213,-75.5546705085627
105693.212666638,1574633.14098813,486.826995849609,-37774.66048,3.84007217502343,-75.5490038478383
115479.621246882,1574633.14098813,519.689453125,-37966.52448,4.19441891553599,-75.5427896856033
125266.029827126,1574633.14098813,496.896453857422,-38141.85632,4.54844451863297,-75.5360287565894
135052.438407371,1574633.14098813,427.297698974609,-38296.05232,4.90212242678886,-75.5287218587555
144838.846987615,1574633.14098813,354.279144287109,-38425.79264,5.25542624059043,-75.5208698528378
154625.255567859,1574633.14098813,326.886810302734,-38529.28464,5.60832973021943,-75.5124736618674
164411.664148103,1574633.14098813,360.977508544922,-38604.89312,5.960806846745,-75.5035342706542
174198.072728348,1574633.14098813,422.786102294922,-38653.1856,6.31283173321419,-75.4940527252387
183984.481308592,1574633.14098813,452.789276123047,-38674.90992,6.6643787355292,-75.4840301323117
193770.889888836,1574633.14098813,414.826782226563,-38671.7424,7.01542241310057,-75.4734676586029
203557.29846908,1574633.14098814,331.349975585938,-38648.0832,7.36593754926594,-75.4623665302405
213343.707049325,1574633.14098814,272.963073730469,-38607.84752,7.71589916146444,-75.4507280320796
223130.115629569,1574633.14098813,306.037109375,-38555.90432,8.06528251115727,-75.4385535070035
232916.524209813,1574633.14098813,437.844421386719,-38498.02464,8.41406311348561,-75.4258443551966
242702.932790058,1574633.14098814,603.852661132813,-38440.82528,8.76221674665746,-75.4126020333908
252489.341370301,1574633.14098813,710.183471679688,-38390.12576,9.10971946105536,-75.3988280540861
262275.749950546,1574633.14098814,700.345703125,-38351.09808,9.45654758805796,-75.3845239847459
272062.15853079,1574633.14098814,595.007690429688,-38329.99424,9.8026777485683,-75.3696914469693
281848.567111035,1574633.14098814,474.033203125,-38331.14272,10.1480868612428,-75.3543321156391
291634.975691279,1574633.14098814,415.185913085938,-38358.24656,10.492752150415,-75.3384477180494
301421.384271523,1574633.14098813,437.476623535156,-38413.70672,10.8366511537096,-75.3220400330112
311207.792851767,1574633.14098814,492.380310058594,-38499.70272,11.1797617293409,-75.3051108899383
320994.201432012,1574633.14098814,507.599548339844,-38615.1944,11.5220620630927,-75.2876621679154
330780.610012257,1574633.14098814,447.120666503906,-38758.6544,11.8635306749769,-75.2696957947468
340567.0185925,1574633.14098814,340.22265625,-38927.71792,12.2041464255649,-75.25121374599
350353.427172745,1574633.14098814,258.208374023438,-39118.32176,12.5438885219935,-75.2322180439726
360139.835752989,1574633.14098814,258.807800292969,-39325.71328,12.8827365236402,-75.2127107567952
369926.244333234,1574633.14098814,341.923278808594,-39543.32512,13.2206703474682,-75.192693997321
379712.652913478,1574633.14098814,449.667114257813,-39765.72464,13.5576702730401,-75.1721699221521
389499.061493723,1574633.14098814,508.977355957031,-39985.45232,13.8937169471999,-75.151140730596
399285.470073967,1574633.14098814,484.105529785156,-40195.684,14.2287913884239,-75.1296086636203
409071.878654212,1574633.14098814,401.323791503906,-40390.09968,14.5628749908406,-75.1075760027994
418858.287234455,1574633.14098814,330.371673583984,-40562.84368,14.8959495279223,-75.0850450692522
428644.6958147,1574633.14098814,337.953948974609,-40709.5512,15.2279971558478,-75.0620182225737
438431.104394944,1574633.14098814,445.752227783203,-40825.30336,15.5590004165413,-75.0384978597594
448217.512975188,1574633.14098814,619.116333007813,-40908.3392,15.8889422403874,-75.0144864141259
458003.921555432,1574633.14098814,790.291687011719,-40957.45136,16.2178059486276,-74.9899863542263
467790.330135677,1574633.14098814,898.4013671875,-40972.41936,16.5455752554398,-74.9650001827636
477576.738715921,1574633.14098814,920.767456054688,-40954.59952,16.8722342697062,-74.9395304355013
487363.147296166,1574633.14098814,878.740844726563,-40907.77984,17.1977674964729,-74.9135796801735
497149.555876411,1574633.14098814,818.210083007813,-40835.884,17.5221598381064,-74.8871505153944
506935.964456655,1574633.14098814,779.3046875,-40743.62832,17.8453965951516,-74.8602455695688
516722.373036899,1574633.14098814,774.033142089844,-40636.93648,18.1674634668965,-74.8328674998042
526508.781617144,1574633.14098815,783.864929199219,-40522.45696,18.4883465516497,-74.8050189908254
536295.190197389,1574633.14098815,776.545227050781,-40407.14496,18.8080323467358,-74.7767027538928
546081.598777633,1574633.14098815,730.205505371094,-40296.61728,19.1265077482155,-74.7479215257243
555868.007357877,1574633.14098815,649.311279296875,-40196.9056,19.4437600503362,-74.7186780674229
565654.415938122,1574633.14098815,562.911071777344,-40114.11776,19.7597769447204,-74.6889751634094
575440.824518367,1574633.14098815,507.209259033203,-40052.07792,20.0745465192973,-74.6588156203623
585227.233098611,1574633.14098815,504.304656982422,-40013.53392,20.3880572569866,-74.6282022661649
595013.641678856,1574633.14098815,550.665466308594,-39999.98992,20.7002980341398,-74.5971379488595
604800.0502591,1574633.14098815,621.626586914063,-40011.69808,21.0112581187472,-74.5656255356117
614586.458839345,1574633.14098815,687.281127929688,-40047.98208,21.3209271684176,-74.5336679116826
624372.86741959,1574633.14098815,728.398010253906,-40105.37392,21.629295228139,-74.5012679794117
634159.275999834,1574633.14098815,742.834289550781,-40180.30992,21.9363527278265,-74.4684286572102
643945.68458008,1574633.14098816,740.999145507813,-40267.1416,22.2420904796672,-74.4351528785649
653732.093160323,1574633.14098815,736.451232910156,-40359.9816,22.5464996752668,-74.4014435910547
663518.501740568,1574633.14098815,739.088195800781,-40452.75728,22.8495718826096,-74.3673037553775
673304.910320812,1574633.14098815,753.775512695313,-40537.22128,23.1512990428356,-74.3327363443916
683091.318901057,1574633.14098815,781.80078125,-40607.19312,23.4516734668463,-74.2977443421686
692877.727481302,1574633.14098815,821.322570800781,-40655.5248,23.7506878317438,-74.2623307430605
702664.136061547,1574633.14098816,866.355041503906,-40676.5448,24.0483351771141,-74.2264985507806
712450.544641791,1574633.14098816,907.435852050781,-40665.03264,24.3446089011589,-74.1902507774981
722236.953222036,1574633.14098816,936.497863769531,-40616.45248,24.6395027566874,-74.1535904429478
732023.36180228,1574633.14098816,953.732421875,-40528.08432,24.9330108469729,-74.1165205735544
741809.770382525,1574633.14098816,970.240112304688,-40399.79248,25.2251276214829,-74.079044201572
